SBFlux_f1_Mean,SBFlux_f1_Std,SBFlux_f2_Mean,SBFlux_f2_Std,SBFlux_f3_Mean,SBFlux_f3_Std,SBFlux_f4_Mean,SBFlux_f4_Std,SBFlux_f5_Mean,SBFlux_f5_Std,SBFlux_f6_Mean,SBFlux_f6_Std,SBFlux_f7_Mean,SBFlux_f7_Std,SBFlux_f8_Mean,SBFlux_f8_Std,SBFlux_f9_Mean,SBFlux_f9_Std,SBFlux_f10_Mean,SBFlux_f10_Std,SBEntropy_f1_Mean,SBEntropy_f1_Std,SBEntropy_f2_Mean,SBEntropy_f2_Std,SBEntropy_f3_Mean,SBEntropy_f3_Std,SBEntropy_f4_Mean,SBEntropy_f4_Std,SBEntropy_f5_Mean,SBEntropy_f5_Std,SBEntropy_f6_Mean,SBEntropy_f6_Std,SBEntropy_f7_Mean,SBEntropy_f7_Std,SBEntropy_f8_Mean,SBEntropy_f8_Std,SBEntropy_f9_Mean,SBEntropy_f9_Std,SBEntropy_f10_Mean,SBEntropy_f10_Std,SBZCR_f1_Mean,SBZCR_f1_Std,SBZCR_f2_Mean,SBZCR_f2_Std,SBZCR_f3_Mean,SBZCR_f3_Std,SBZCR_f4_Mean,SBZCR_f4_Std,SBZCR_f5_Mean,SBZCR_f5_Std,SBZCR_f6_Mean,SBZCR_f6_Std,SBZCR_f7_Mean,SBZCR_f7_Std,SBZCR_f8_Mean,SBZCR_f8_Std,SBZCR_f9_Mean,SBZCR_f9_Std,SBZCR_f10_Mean,SBZCR_f10_Std,SBKurtosis_f1_Mean,SBKurtosis_f1_Std,SBKurtosis_f2_Mean,SBKurtosis_f2_Std,SBKurtosis_f3_Mean,SBKurtosis_f3_Std,SBKurtosis_f4_Mean,SBKurtosis_f4_Std,SBKurtosis_f5_Mean,SBKurtosis_f5_Std,SBKurtosis_f6_Mean,SBKurtosis_f6_Std,SBKurtosis_f7_Mean,SBKurtosis_f7_Std,SBKurtosis_f8_Mean,SBKurtosis_f8_Std,SBKurtosis_f9_Mean,SBKurtosis_f9_Std,SBKurtosis_f10_Mean,SBKurtosis_f10_Std,SBSkewnessn_f1_Mean,SBSkewnessn_f1_Std,SBSkewnessn_f2_Mean,SBSkewnessn_f2_Std,SBSkewnessn_f3_Mean,SBSkewnessn_f3_Std,SBSkewnessn_f4_Mean,SBSkewnessn_f4_Std,SBSkewnessn_f5_Mean,SBSkewnessn_f5_Std,SBSkewnessn_f6_Mean,SBSkewnessn_f6_Std,SBSkewnessn_f7_Mean,SBSkewnessn_f7_Std,SBSkewnessn_f8_Mean,SBSkewnessn_f8_Std,SBSkewnessn_f9_Mean,SBSkewnessn_f9_Std,SBSkewnessn_f10_Mean,SBSkewnessn_f10_Std,Class
-0.514112,-0.640735,-1.060301,-1.060829,-1.134926,-0.972526,0.584652,1.710672,-0.04487,0.674325,-0.743766,0.346811,-0.766408,0.604366,-0.919296,-0.611538,-0.798741,-0.783891,-1.016129,-0.859518,-1.138008,0.554742,0.099652,-0.107106,-0.105875,0.035242,-0.9111,0.187775,-0.68846,1.128865,0.398873,-0.069638,0.553249,0.694213,1.152675,0.458745,-0.460229,-0.852874,-1.313408,-0.477112,-1.156864,-0.961268,-0.629178,-0.555123,-0.134182,-0.425038,-0.494528,-0.188595,-0.13779,-0.177085,-0.044747,-0.1628,-0.19239,0.317086,-0.158632,-0.131154,-0.102149,-0.063375,-0.99556,-0.836511,1.823142,1.37696,0.677356,-0.043612,1.381639,0.487167,3.08125,2.962418,1.662614,1.82589,1.249722,1.469265,-0.488417,-0.741579,-1.271974,-0.087807,-0.747737,-0.473159,0.988331,0.590631,1.885042,1.613065,0.775029,0.087316,1.319055,0.506287,2.38192,2.864517,1.398151,2.04135,1.002991,0.842859,-0.818026,-0.185054,-1.400073,0.325777,-0.697329,-0.800757,0.956282,-0.533901,Blues
-0.450611,-0.447796,-0.644709,0.159685,-0.858974,-0.309873,0.515104,1.878708,-0.339262,0.456357,-0.553169,1.09215,-0.474168,1.081255,-0.643042,0.417175,-0.846144,-0.853484,-0.612596,-0.413725,-1.117177,1.447979,-0.643787,1.76029,-0.3645,1.280091,-1.101432,1.105307,-0.875394,0.77007,-0.152133,0.539729,-0.783088,2.246017,-1.976016,2.877908,-1.147561,0.903104,-2.059547,0.895854,-1.111814,-0.930598,-0.495111,-0.490578,0.223638,0.244134,-0.542651,-0.024137,-0.985828,0.106546,1.173008,0.820555,-2.025942,3.059967,-2.446954,1.445683,-1.699895,1.120429,-1.129332,-0.565559,3.272994,6.208784,2.109967,3.554226,3.624428,4.790153,3.23468,4.133464,2.010789,2.73534,0.757741,0.489862,-1.253769,-0.777687,-0.743024,2.394678,-1.397627,-1.297916,1.122572,0.610497,2.5579,5.047551,1.659991,3.552388,2.320834,4.150643,2.290085,3.692203,1.521288,2.607208,0.618649,0.061161,-1.308204,0.342477,-0.059693,2.534908,1.0673,-0.336761,1.122076,-0.684918,Blues
-0.25626,-0.346691,-0.646833,0.496345,-0.688741,0.589702,0.630183,1.877974,0.327873,1.215769,-0.433523,0.598082,-0.346316,1.197357,-0.424847,1.006128,-0.81684,-0.77935,-0.500362,-0.349291,-1.371895,0.799011,-0.200317,1.342012,-0.012062,1.24271,-0.817702,0.19325,-0.946384,1.325568,-0.202282,1.076151,-0.723342,1.442548,-3.576682,2.627509,-0.948989,0.882903,-1.694436,0.786005,-1.123267,-0.948667,-0.479157,-0.414611,0.340852,0.321515,-0.437029,-0.080463,-0.48131,0.044605,0.897348,0.657669,-0.943209,3.194691,-2.034446,0.564772,-1.595815,0.843913,-0.936271,-0.472845,2.603157,4.582345,1.642431,3.579371,2.048904,2.901308,2.820773,4.122032,1.684729,2.124091,0.799381,1.13754,-0.950939,-1.090523,0.4989,1.991342,-1.365645,-0.952319,1.228028,0.921933,2.178226,4.292815,1.188804,3.377825,1.447605,3.288593,1.999861,3.554602,1.359585,2.340067,0.625463,0.898953,-1.063208,-0.460737,1.240743,1.835147,1.122559,-0.501387,1.166137,-0.53683,Blues
-0.643576,-0.559549,-1.131657,-1.068268,-0.978117,-0.847586,0.995351,1.244325,-0.138851,0.462743,-0.440273,0.799765,-0.267762,1.614106,-0.747262,-0.038888,-0.865345,-0.886587,-0.614836,-0.476633,-0.297567,1.644554,1.045551,1.14031,-0.160266,1.303523,-1.297041,0.011329,-1.21154,0.648413,-0.28188,0.727081,-0.390619,0.891112,-0.710688,1.492656,-0.473949,0.279029,-1.420517,-0.235669,-0.974051,-0.389373,-0.167696,0.1377,-0.500191,-0.292119,-0.3284,-0.265859,-2.280915,-0.300423,0.267434,0.980867,-0.205019,0.679098,-0.835957,-0.727382,-2.043953,0.785035,-1.048408,-0.800186,1.568306,1.638665,0.630695,0.395724,1.638184,1.612382,3.653826,4.743148,1.444935,1.866097,1.083208,1.086096,-0.376489,-0.318852,-0.388241,1.023546,-1.407188,-1.396174,1.422079,0.872807,1.280018,2.274854,0.451847,1.034509,1.342746,1.888863,2.529828,3.712421,1.223713,1.889102,0.885816,0.888318,-0.536704,-0.300226,-0.355428,1.651585,1.657977,-0.263921,1.295481,-0.632595,Blues
-0.651216,-0.634826,-1.151277,-1.095285,-0.885096,-0.556052,1.15015,1.67767,-0.067817,0.722988,-0.791172,0.41771,-0.585401,0.751478,-0.818998,-0.44771,-0.898138,-0.908756,-0.895589,-0.831162,-0.797323,1.522083,0.830868,1.20104,-0.93462,0.372952,-1.617917,1.078828,-1.148839,1.381222,-0.208092,0.911508,-0.572505,0.834251,-1.697493,2.072279,-1.287401,1.594141,-1.858143,0.454173,-1.100722,-0.867322,-0.536265,-0.241757,-0.81236,-0.539175,-0.86677,-0.268743,-1.766066,-0.384557,0.648275,0.885246,0.102166,1.03304,-1.389885,0.093862,-2.694485,0.605075,-1.174947,-0.826884,2.452543,3.116147,0.695908,0.809526,1.882767,2.386572,2.267765,3.856141,1.355278,2.265868,1.025779,0.896136,-0.305976,-0.032962,-0.146825,2.353124,-1.266167,-1.248927,1.216093,0.756821,2.035268,3.614191,0.443923,1.410459,1.552429,2.132684,1.689255,3.549303,1.046967,2.138779,0.766774,0.455466,-0.580699,0.48304,0.098521,2.26487,2.449485,0.137861,1.176493,-0.59234,Blues
-0.526357,-0.582109,-1.039434,-0.931803,-0.802992,-0.057208,0.429205,1.123958,-0.048213,2.013523,-0.977113,-0.267018,-0.452786,1.183709,-0.896165,-0.746891,-0.876038,-0.898243,-0.75258,-0.658297,-1.092553,0.590111,-0.183883,0.227109,-1.06797,0.751097,-1.233822,0.535599,-1.118908,1.29261,0.020951,0.412849,-0.457919,1.110098,-1.036421,1.778736,-0.75855,1.171473,-1.695316,0.520344,-1.102289,-0.938879,-0.648304,-0.540702,-0.828203,-0.536457,-0.596258,-0.132116,-1.79663,-0.431801,-0.929577,0.736419,-0.233171,1.055714,-1.233725,-0.084898,-2.123457,0.480167,-1.07501,-0.709919,2.773919,1.386717,1.785753,0.898259,1.473335,1.28262,2.578545,2.840525,1.219237,1.326786,1.042965,0.936701,-0.350219,0.629555,-0.512085,1.730985,-1.451086,-1.47671,1.214704,0.688511,2.452586,1.839773,1.499447,0.915479,1.42639,1.393885,1.930055,2.709355,1.115123,1.477856,0.775646,0.209536,-0.393062,1.157596,-0.401592,2.121942,1.684665,-0.530154,1.166307,-0.705403,Blues
-0.682408,-0.625391,-1.153303,-1.107309,-0.427426,0.739267,-0.092864,0.820613,-0.211135,2.997424,-0.865051,0.383933,-0.6649,0.771923,-0.902649,-0.485167,-0.897289,-0.902101,-1.081328,-0.791662,-0.582707,1.346015,0.38111,1.043893,-1.366448,1.572761,-1.263482,1.290906,-1.150926,1.736366,-0.76868,1.428747,-1.588382,1.717532,-1.561951,2.386211,-0.920911,1.496441,-1.750362,0.665331,-1.028947,-0.790398,-0.594097,-0.425628,-0.831291,-0.482372,-0.176425,0.173979,-1.249925,0.036502,-0.697596,1.035982,-0.352032,1.536348,-1.018609,0.688531,-1.953773,0.924162,-1.087287,-0.688243,1.663392,1.574507,0.868565,0.488098,2.164973,4.337622,3.355708,5.960269,1.197671,2.020726,0.662093,1.041565,-0.653691,0.01093,-0.126506,1.913188,-1.289862,-1.232273,1.178815,1.022577,1.462125,2.056938,0.767018,0.973916,1.511925,3.721371,2.082861,4.469522,0.945063,1.736261,0.507344,0.726786,-0.559804,0.108317,0.208216,2.065736,1.512222,0.316352,1.1346,-0.488425,Blues
-0.727134,-0.629445,-1.171495,-1.115094,-0.437436,1.284559,0.748799,0.997876,-0.297526,0.126245,-0.582953,0.381699,-0.271391,0.761337,-0.670172,-0.199166,-0.88513,-0.906445,-0.785356,-0.60931,0.402245,0.819828,1.349829,0.657184,-1.127591,1.495445,-1.31976,0.407044,-1.460784,0.648761,-0.712655,0.765962,-1.341599,1.619773,-2.592651,3.009889,-0.430848,0.791298,-1.04054,-0.203051,-0.256621,0.786924,-0.104425,0.007006,-0.679705,-0.474649,0.006334,-0.214406,-0.986258,-0.052043,-0.421351,-0.014514,0.748347,0.381664,-1.117304,-0.610587,-2.214159,0.566865,-0.71189,-0.49782,0.433127,0.623175,0.069666,0.0059,0.689187,0.800283,1.604605,2.535484,0.674451,1.042952,0.633097,1.593362,-0.173964,0.986676,0.602315,1.812603,-1.369769,-1.414371,1.257658,0.08285,0.105264,1.20108,-0.146917,0.698905,0.696691,1.103578,1.329164,2.32561,0.694049,1.125015,0.548228,0.845409,-0.084349,0.586437,1.012114,2.419574,2.029888,-0.40922,1.183893,-1.039184,Blues
-0.708886,-0.671081,-1.159974,-1.028046,-0.799275,-0.69674,1.23068,0.958097,-0.026984,0.938579,-0.108012,2.453735,-0.338359,1.418395,-0.889266,-0.70312,-0.887458,-0.896575,-0.832711,-0.768879,-0.00143,1.618144,1.037774,1.171732,-0.652146,-0.064959,-1.563199,0.429764,-0.983937,0.972947,-0.325318,0.918304,-0.754147,0.875926,-1.259146,1.851917,-1.031283,0.92348,-1.622145,-0.055917,-0.796582,-0.201666,-0.214651,-0.006749,-0.664399,-0.509064,-0.900739,-0.265894,-1.656294,-0.371023,1.42807,-0.057225,-0.54431,0.104547,-1.425123,-0.068925,-2.441141,0.901568,-1.12016,-0.855595,1.784353,1.560033,1.088515,0.797035,2.224883,1.990007,2.88823,4.060163,1.452277,2.065045,1.507401,1.809305,0.05936,0.491927,-0.577607,1.905088,-1.289819,-1.312868,1.340333,0.676735,1.392644,2.023661,0.831258,1.204171,1.916402,1.582168,2.200723,3.26865,1.197742,1.782422,1.157966,1.133568,-0.080932,0.571745,-0.338114,1.87682,2.099384,0.236511,1.266091,-0.707369,Blues
-0.818772,-0.663591,-0.897447,-0.212382,0.696087,0.538184,0.744911,2.05828,0.846639,3.021719,-0.703001,0.136797,-1.061452,-0.966014,-0.909344,-0.835479,-0.399535,-0.059237,-0.580332,-0.377044,1.934209,-1.012579,0.546667,1.12907,-1.76983,-0.547545,-1.081208,1.225117,-1.224364,2.576048,-0.431726,1.526466,-0.134614,0.416727,0.467796,-0.274704,-1.616087,0.009964,-1.663447,0.15076,3.194695,1.312674,0.251182,0.368319,-0.379754,-0.5099,-0.161033,0.195019,-2.057713,-0.090782,-0.846602,0.492972,-1.204243,0.827036,0.906329,1.640289,-0.105035,0.241782,-1.05564,-0.149273,-0.747548,-0.504632,-0.70759,-0.25336,1.882321,1.332861,0.635721,0.566445,0.161417,0.572221,-0.571961,-0.506642,-1.336547,-1.40864,-1.976658,-0.799957,0.344246,1.928725,0.659499,0.859997,-1.110403,-0.363452,-0.748771,0.240749,1.90146,1.213057,0.766962,0.673734,0.225817,0.962108,-0.493764,-0.011156,-1.551015,0.441436,-2.239409,-0.901346,-0.23277,0.851086,0.685669,0.457406,Blues
-0.812455,-0.699056,-0.688233,0.218143,1.919642,1.432357,1.461065,2.221159,0.218629,1.137323,-0.720042,-0.1106,-1.092729,-1.058292,-0.88648,-0.697259,-0.368321,-0.126445,0.107923,-0.219497,1.786159,-0.478832,-0.481776,0.877249,-2.234471,-0.737917,-1.576872,0.237791,-1.305479,0.85129,-0.634393,1.179203,0.095246,-0.337475,0.60699,-0.575984,-1.660114,-0.063964,-2.00069,-0.297033,1.880237,1.036752,-0.348264,-0.370664,-0.277712,-0.471049,-0.199071,-0.204879,-0.972698,0.18513,-1.54795,-0.251382,-1.005708,0.384594,0.252767,2.169829,-0.579345,0.932775,-1.298321,-0.785227,-0.695225,-0.366962,-0.399266,-0.105968,2.271998,1.490313,0.681238,0.376411,0.150621,0.324835,-0.49192,-0.399552,-1.589306,-2.046409,-2.339106,-1.341731,-0.258939,1.217053,0.837184,0.582871,-1.002328,-0.011108,-0.30385,0.41718,2.25469,1.371428,0.917365,0.422108,0.301721,0.570626,-0.416556,0.186151,-2.018953,-0.500325,-2.60524,-2.066217,-0.028773,0.645179,0.880573,-0.043763,Blues
-0.81152,-0.690134,-1.01633,-0.512257,0.704557,1.2549,1.411583,2.787585,0.532278,1.99369,-0.787354,-0.243252,-1.056349,-0.964832,-0.955888,-1.003339,-0.52306,-0.419999,-0.30534,-0.449783,1.674152,-0.872967,0.947807,1.063666,-1.802183,-0.364102,-1.531849,0.341092,-2.00239,1.433572,-1.135817,1.497993,-0.704064,1.352554,-0.025742,0.18104,-1.75995,0.249597,-1.931831,-0.385976,2.528383,1.428448,0.354066,0.026985,-0.329405,-0.490604,-0.424822,0.013941,-2.523919,-0.364512,-1.497405,0.090829,-1.052804,0.053146,0.549344,1.618849,-0.480117,0.983247,-1.211141,-0.705523,-0.698731,-0.535711,-0.834011,-0.331406,1.293727,1.091128,0.696694,0.224522,0.189982,0.204784,-0.64498,-0.841834,-1.460345,-1.781577,-2.195454,-1.437686,-0.373338,0.688399,0.920875,0.857402,-0.938481,-0.456112,-0.921704,0.104065,1.516811,0.872539,0.967319,0.242807,0.385916,0.428167,-0.447817,-0.846297,-1.621213,-0.214294,-2.352906,-1.764448,0.098238,0.523815,0.931111,0.001113,Blues
-0.834041,-0.679035,-0.653809,1.358815,0.990996,2.622265,-0.402888,1.489456,-0.740335,1.279142,-1.089824,-0.410153,-1.19891,-0.834119,-1.039732,-0.869746,-0.661193,-0.379226,-0.700248,-0.380078,1.720526,0.005977,-0.182238,3.467609,-2.276019,0.707015,-1.788727,1.998649,-1.150397,2.277689,-0.663207,1.566895,-0.850878,0.586359,0.065837,-0.179496,-1.856805,0.87376,-2.222409,0.551282,1.892454,1.412141,0.73886,1.534988,-0.404191,-0.424424,-0.585996,0.373768,0.126738,2.508805,-0.922127,1.054243,-2.268739,1.151232,-0.476689,3.298428,-0.919562,1.504883,-1.29278,-0.204477,-0.670094,-0.350884,-0.091684,0.875177,1.963394,3.016189,0.603544,0.859049,0.127165,0.133115,-0.23328,-0.29338,-1.384636,-0.881684,-2.17594,-0.564505,-0.359152,1.519209,0.656406,0.313166,-1.045677,0.255083,-0.096775,1.696702,1.81566,2.606253,0.725879,1.178357,0.267563,0.29911,-0.183201,-0.15512,-1.543293,0.142377,-2.350973,-1.347932,0.423712,1.333024,0.762869,0.046667,Blues
-0.823281,-0.681307,-1.001795,-0.434675,1.285942,0.87422,1.076271,1.573949,-0.135323,0.684022,-0.953488,-0.644556,-1.178106,-1.146515,-0.898248,-0.731356,-0.416863,-0.13958,-0.22481,-0.41194,1.881245,-0.463867,0.826284,2.30511,-1.941021,-0.452268,-1.720751,0.001931,-1.406763,1.78315,-0.600537,1.602336,0.094363,0.038547,0.071045,-0.249855,-1.777029,0.148676,-2.070877,0.014266,2.167739,1.253069,0.634708,0.571413,-0.400163,-0.468538,-0.493644,-0.082356,-1.13262,0.022579,-2.129656,-0.043086,-1.959252,1.801275,0.867124,2.649153,-0.421572,0.907109,-1.275179,-0.695719,-0.781392,-0.536302,-0.754934,0.176636,1.551153,1.568744,0.784236,0.516342,-0.082935,-0.156041,-0.822773,-0.854995,-2.023333,-2.309615,-2.279852,-1.182487,-0.076021,1.384878,0.635779,0.498386,-1.230815,-0.265491,-0.944135,1.090734,1.652561,1.539026,1.004999,0.667039,0.09676,0.123268,-0.733088,-0.367907,-2.439496,-0.293889,-2.599713,-1.771597,-0.183433,0.87774,0.717716,0.089334,Blues
-0.818388,-0.676466,-0.926639,-0.569165,0.935359,0.7434,1.471744,2.718383,0.326277,1.42424,-0.421796,0.446676,-0.975131,-0.542746,-0.857755,-0.776629,-0.456964,-0.369551,-0.393265,-0.353271,1.872407,-0.924079,0.648113,0.711014,-1.683602,-0.486458,-1.287397,0.775708,-1.257439,1.310263,-0.737896,0.941959,-0.223987,0.471862,0.097558,-0.076004,-1.516772,0.04671,-1.705852,-0.033425,2.683668,0.256942,0.275656,-0.153612,-0.349008,-0.450088,-0.393684,-0.13884,-2.049965,-0.17709,-1.040747,0.31316,-1.548727,0.808697,1.459297,1.378611,-0.125252,0.217222,-1.215394,-0.889327,-0.710908,-0.555366,-0.632446,-0.159781,1.940338,1.550329,0.952909,0.610967,0.118102,-0.002413,-0.328257,-0.368621,-1.486252,-1.985906,-2.018481,-1.287242,-0.076099,0.568367,0.732214,0.251605,-0.982497,-0.539213,-0.643358,0.114127,1.918024,1.300152,1.082137,0.803108,0.286978,0.139124,-0.207403,-0.576999,-1.640151,-0.236636,-2.361863,-1.334004,-0.416078,-0.20952,0.786699,-0.454673,Blues
-0.810071,-0.688303,-0.721112,-0.584625,1.558203,1.664316,2.206216,3.076338,0.868625,1.776391,-0.357771,-0.133942,-0.940412,-0.936485,-0.786018,-0.701767,-0.255905,-0.091108,0.084398,-0.199252,1.843453,-0.761008,-0.485987,0.337178,-1.543759,-0.743615,-1.667255,0.457959,-1.363562,0.441276,-1.143563,0.230143,-0.359372,0.155892,1.168096,-0.764034,-1.229276,-0.124047,-1.470751,-0.601753,2.414693,0.703266,-0.423319,-0.687646,-0.367939,-0.516715,-0.853678,-0.305386,-1.389399,-0.16266,-1.834859,-0.615979,-1.365124,-0.340481,1.205423,1.274981,-0.183648,0.27598,-1.177663,-0.891969,-0.703172,-0.463342,-0.416354,0.000295,2.744385,2.444066,0.933305,0.506368,0.411499,0.360983,-0.135444,-0.096235,-1.030316,-1.331791,-2.132492,-1.374913,-0.095299,1.025767,0.776749,0.400278,-1.007098,-0.271527,-0.343642,0.407283,2.439304,1.802544,1.092387,0.631953,0.563168,0.458362,0.020743,0.040977,-1.113546,-0.245827,-2.528959,-2.033598,-0.32928,0.220996,0.819023,-0.256322,Blues
-0.796845,-0.675048,-1.04352,-0.82578,1.203201,1.862003,2.893268,3.924331,1.862872,3.414561,-0.388813,0.080923,-0.983136,-0.960936,-0.879516,-0.92939,-0.48067,-0.455244,0.099681,-0.118488,1.573817,-0.982233,1.115891,1.605147,-1.671793,-0.182483,-1.71979,0.224878,-1.87443,1.508792,-1.127904,0.886476,-0.698325,0.195324,-0.029326,-0.315663,-1.557731,0.049061,-2.029058,-0.498204,1.51899,-0.173611,0.582858,0.192823,-0.275832,-0.543782,-0.576266,-0.116966,-1.739591,-0.164634,-1.436927,-0.457945,-0.666712,1.487124,0.762072,2.216162,-0.628122,1.100549,-1.312212,-1.030993,-0.616451,-0.545999,-0.59863,-0.055699,2.057479,3.287578,1.337875,1.073609,0.327886,0.513044,-0.152909,-0.377534,-1.496409,-2.218257,-2.367786,-1.977195,-0.704687,-0.029939,1.062282,0.39022,-0.716862,-0.650318,-0.655044,0.478667,1.866376,2.171518,1.43256,1.088904,0.470662,0.72144,0.000863,-0.350686,-1.672548,-0.574228,-2.601373,-2.38562,0.027152,0.113392,1.063116,-0.533694,Blues
-0.841084,-0.717137,-0.880808,-0.522777,0.367552,1.707468,-1.016726,-0.368558,-1.170745,-0.756302,-0.802279,0.121468,-1.254081,-1.230675,-1.088767,-1.082193,-0.844064,-0.745246,-1.222321,-0.859174,1.649694,-0.93863,-1.14937,0.319074,-1.59114,0.635488,-1.368812,1.510012,-1.30815,2.472914,-2.341667,2.395441,-2.174903,1.288705,-2.315886,1.800945,-2.30504,2.514797,-1.89165,0.799585,1.547523,0.180809,-0.385066,-0.566773,-0.298523,-0.440454,0.088249,-0.102372,0.006635,0.355983,-1.032274,1.55738,-1.667352,3.771675,-0.574062,4.660414,-1.112574,1.943402,-1.100122,-0.762244,-0.640998,-0.546036,0.710348,1.089899,4.756199,7.548364,1.104705,2.197958,0.432109,0.894851,-0.261362,0.163146,-1.408898,-0.756998,-1.821541,-1.188201,-0.451621,0.262002,0.958678,0.183208,-0.868611,-0.562048,0.833723,1.381879,3.043848,5.459201,0.959482,2.205143,0.406838,1.164066,-0.117252,0.31972,-1.344903,0.526896,-1.606257,-1.207329,0.906337,1.414068,1.00659,-0.804661,Blues
-0.815443,-0.69574,-0.419994,0.395023,1.596088,1.679732,2.546875,2.957588,0.2788,0.893013,-0.626797,-0.134972,-0.991388,-1.031343,-0.821696,-0.651006,-0.325881,-0.144307,0.060504,-0.105171,1.891258,-0.901811,-0.174775,1.210203,-1.892031,-0.298183,-1.932477,-0.024058,-1.36512,0.901814,-0.702772,1.03899,-0.831061,0.628293,0.450752,-0.60857,-1.351604,-0.288882,-1.697023,-0.158253,2.237184,0.916734,0.167696,1.508239,-0.220112,-0.492543,-1.123836,-0.300206,-1.476355,-0.106174,-2.601215,-0.62389,-1.943907,-0.234886,0.928513,1.539285,-0.166269,0.416801,-1.208255,-0.437063,-0.766083,-0.56372,-0.505637,-0.151955,1.915259,2.083961,0.903172,0.759896,0.266924,0.077256,-0.630787,-0.371052,-1.269974,-1.545182,-2.075924,-0.904255,-0.053491,1.111941,0.587522,0.304637,-1.167822,-0.451794,-0.422772,0.220167,1.801811,1.766797,1.069862,0.970462,0.41866,0.367576,-0.517061,-0.046932,-1.166192,-0.645544,-2.404724,-1.637136,-0.484,0.355514,0.664257,0.007684,Blues
-0.834614,-0.688299,-0.916939,-0.007259,0.227377,1.104701,-0.360732,0.787469,-0.878772,0.171874,-1.233722,-0.900644,-1.302997,-1.281096,-1.079504,-1.060355,-0.743608,-0.582746,-0.871455,-0.697861,1.522245,-0.036279,0.180824,2.055627,-2.273577,0.088761,-2.106042,1.513118,-1.589134,1.966026,-0.900397,0.86067,-0.480875,0.398435,-0.488167,0.607565,-2.103399,1.512638,-2.294855,0.023086,1.468916,1.063203,0.807571,0.788112,-0.486228,-0.424924,-0.057003,-0.005396,-0.72991,0.299918,-0.705192,-0.210157,-2.281723,1.171111,-1.559952,4.534858,-1.398902,2.060059,-1.346916,-0.765239,-0.617636,-0.387747,-0.118574,0.948989,2.406868,4.209388,1.268936,2.12546,0.175119,0.624216,0.236807,0.076905,-1.51523,-1.877407,-2.322667,-1.316028,-0.639879,0.450353,0.974221,0.805402,-0.805125,-0.116532,-0.188739,1.631907,1.989968,3.076621,1.20401,2.039917,0.291188,0.573111,0.311333,0.048702,-1.789622,-0.326387,-2.147647,-1.886394,1.034691,1.514594,1.015597,-0.160785,Blues
0.10808,-0.177606,-0.334538,-0.730134,0.174501,-0.74537,0.638692,-0.50128,-0.262393,-0.217678,-0.295072,-0.03976,-0.152334,0.016425,0.338272,0.097971,-0.126205,-0.331587,0.045269,-0.227435,-0.690053,-0.748632,-0.237495,-1.083708,-0.26201,-1.256471,-0.300177,-1.709729,0.370689,-0.041698,0.748614,0.697576,0.484085,0.164348,0.145174,-0.18077,-0.752211,-0.695266,-0.091738,-0.050271,-0.728986,-0.802713,-0.575062,-0.638972,-0.475083,-0.545235,-0.933646,-0.494547,-1.627022,-0.233451,0.124126,0.059532,1.023014,0.363423,0.481727,-0.032922,0.315155,-1.107842,-0.61456,-0.564664,-0.277842,-0.371166,-0.157969,-0.614277,0.241907,-0.578322,0.550268,-0.47255,-0.734103,-0.940894,-0.957014,-1.211706,-0.30292,-1.532216,0.557585,-0.296731,0.725126,0.59238,-0.084866,-0.902439,-0.173394,-0.459611,-0.020251,-0.84872,0.431508,-0.904643,0.704578,-0.849825,-0.705783,-1.174025,-0.958035,-1.334157,-0.476202,-1.123237,0.415117,0.201087,-0.827782,0.022582,0.047028,-0.821974,Blues
-0.249605,-0.181283,-0.204553,-0.562447,0.448194,-0.400544,0.528907,-0.261175,-0.285891,-0.081027,-0.015636,0.219064,-0.375989,-0.534553,0.136222,0.128559,0.077859,-0.040235,0.024976,-0.322893,-0.28104,-1.005433,-0.27003,-0.922369,-0.491442,-1.112826,0.005232,-0.779447,0.316946,1.03434,0.093938,0.758392,0.629231,-0.407709,0.25427,-0.020299,-0.90884,-0.551939,0.111442,-0.395589,-0.69989,-0.937541,-0.628724,-0.598485,-0.616331,-0.505465,-0.486213,-0.409088,-0.720009,-0.039377,0.190594,-0.385839,1.082917,0.390736,0.806439,0.312758,0.526022,-1.271033,-0.431386,-0.412858,-0.47378,-0.393818,-0.395975,-0.658091,-0.021965,-0.568757,-0.020713,-0.467485,-0.916331,-0.94013,-0.476821,-0.601289,-0.207318,-1.170364,0.125844,-0.504322,1.286316,1.024816,-0.239337,-0.694501,-0.454819,-0.481785,-0.251507,-0.950189,0.199722,-0.896722,0.118103,-0.563868,-0.884646,-0.853214,-0.430765,-0.378232,-0.294906,-0.75907,0.008833,0.131741,-0.903377,0.496421,-0.12236,-0.392044,Blues
